id,timestamp,frame_id,plate_text
264,2025-09-27 10:04:52,245,K5ZIK
265,2025-09-27 10:04:53,246,KZZK
266,2025-09-27 10:04:53,246,L
267,2025-09-27 10:04:54,247,KZIK
268,2025-09-27 10:04:54,248,R05ZIK
269,2025-09-27 10:04:55,249,P0776
270,2025-09-27 10:04:56,252,L
271,2025-09-27 10:04:56,253,L
272,2025-09-27 10:04:57,254,UF
273,2025-09-27 10:04:57,255,L0FKD
274,2025-09-27 10:04:57,256,LD
275,2025-09-27 10:04:58,257,U
276,2025-09-27 10:04:58,259,L
277,2025-09-27 10:04:59,261,UF
278,2025-09-27 10:04:59,264,L
279,2025-09-27 10:05:00,265,UF
280,2025-09-27 10:05:00,266,QLD
281,2025-09-27 10:05:00,267,LFKD
282,2025-09-27 10:05:01,268,LFKD
283,2025-09-27 10:05:01,269,LFKD
284,2025-09-27 10:05:01,270,L
285,2025-09-27 10:05:02,271,L2KD
286,2025-09-27 10:05:02,271,LENGINBG
287,2025-09-27 10:05:02,272,LFK
288,2025-09-27 10:05:02,272,LE4GINBG
289,2025-09-27 10:05:03,273,LFKD
290,2025-09-27 10:05:03,273,IN
291,2025-09-27 10:05:03,274,AUZHY
292,2025-09-27 10:05:04,274,LFK
293,2025-09-27 10:05:04,275,FZHY
294,2025-09-27 10:05:04,275,LFK
295,2025-09-27 10:05:04,276,FIAZH
296,2025-09-27 10:05:05,276,LFKD
297,2025-09-27 10:05:05,277,LFKD
298,2025-09-27 10:05:05,277,FIAZH
299,2025-09-27 10:05:06,278,FJAHY
300,2025-09-27 10:05:06,278,UFKD
301,2025-09-27 10:05:06,279,LFKD
302,2025-09-27 10:05:06,279,QJAZHY
303,2025-09-27 10:05:07,280,L
304,2025-09-27 10:05:07,280,QJAZHY
305,2025-09-27 10:05:08,281,QJAHY
306,2025-09-27 10:05:08,281,W02FKD
307,2025-09-27 10:05:09,282,WR02FKD
308,2025-09-27 10:05:09,282,FJAZHY
309,2025-09-27 10:05:10,283,T
310,2025-09-27 10:05:10,283,BG
311,2025-09-27 10:05:10,283,FJAHY
312,2025-09-27 10:05:10,284,FHY
313,2025-09-27 10:05:11,285,FAHY
314,2025-09-27 10:05:11,286,FJZHY
315,2025-09-27 10:05:11,287,FAHY
316,2025-09-27 10:05:12,288,FJAZHY
317,2025-09-27 10:05:12,289,FAZHY
318,2025-09-27 10:05:12,289,EYGINBG
319,2025-09-27 10:05:12,290,FIAZHY
320,2025-09-27 10:05:13,290,EXGINBG
321,2025-09-27 10:05:13,291,FIAZHY
322,2025-09-27 10:05:13,291,EG
323,2025-09-27 10:05:13,292,FAZHY
324,2025-09-27 10:05:13,292,EG
325,2025-09-27 10:05:14,293,FJAZHY
326,2025-09-27 10:05:14,294,FJAHY
327,2025-09-27 10:05:14,295,FAZHY
328,2025-09-27 10:05:15,296,FJAHN
329,2025-09-27 10:05:15,296,EEG
330,2025-09-27 10:05:15,297,FAZHY
331,2025-09-27 10:05:16,298,JZHY
332,2025-09-27 10:05:16,298,EYGINBG
333,2025-09-27 10:05:16,299,FJAZHY
334,2025-09-27 10:05:16,299,EIBG
335,2025-09-27 10:05:16,300,EG
336,2025-09-27 10:05:17,301,E
337,2025-09-27 10:05:17,302,EGBG
338,2025-09-27 10:05:18,304,E
339,2025-09-27 10:05:18,305,EG
340,2025-09-27 10:05:18,307,E
341,2025-09-27 10:05:19,308,EE
342,2025-09-27 10:05:19,311,EYGI
343,2025-09-27 10:05:19,312,EYGINBG
344,2025-09-27 10:05:20,313,EEYGINBG
345,2025-09-27 10:05:20,314,E
346,2025-09-27 10:05:21,315,EG
347,2025-09-27 10:05:21,316,E
348,2025-09-27 10:05:22,318,EG
349,2025-09-27 10:05:22,319,E
350,2025-09-27 10:05:23,320,EEINEG
351,2025-09-27 10:05:23,321,ENG
352,2025-09-27 10:05:23,322,EYGIN
353,2025-09-27 10:05:24,323,LENG
354,2025-09-27 10:05:24,324,EG
355,2025-09-27 10:05:25,325,EEG
356,2025-09-27 10:05:25,326,EGG
357,2025-09-27 10:05:25,327,EGNNE
358,2025-09-27 10:05:26,328,EGIE
359,2025-09-27 10:05:26,329,LEGINEG
360,2025-09-27 10:05:26,330,E6NNE
361,2025-09-27 10:05:26,331,LGINBG
362,2025-09-27 10:05:27,332,LVGINBG
363,2025-09-27 10:05:27,333,EGINB
364,2025-09-27 10:05:27,334,EGINEG
365,2025-09-27 10:05:28,337,EGINBG
366,2025-09-27 10:05:28,337,HMI
367,2025-09-27 10:05:29,338,LEG
368,2025-09-27 10:05:29,339,EINBG
369,2025-09-27 10:05:29,340,EINEG
370,2025-09-27 10:05:29,341,EINEG
371,2025-09-27 10:05:30,342,LE
372,2025-09-27 10:05:30,343,LEGING
373,2025-09-27 10:05:30,343,LNA
374,2025-09-27 10:05:31,344,LEGINBG
375,2025-09-27 10:05:31,344,HNIZ
376,2025-09-27 10:05:31,345,E
377,2025-09-27 10:05:31,346,EMGINB
378,2025-09-27 10:05:32,347,EMGINB
379,2025-09-27 10:05:32,348,EGINBG
380,2025-09-27 10:05:32,349,B
381,2025-09-27 10:05:33,350,EINGI
382,2025-09-27 10:05:33,351,EYGINB
383,2025-09-27 10:05:33,352,LEYGINE
384,2025-09-27 10:05:34,353,EVGIN
385,2025-09-27 10:05:34,353,HHI4
386,2025-09-27 10:05:34,354,EY6INBG
387,2025-09-27 10:05:35,354,HNIA
388,2025-09-27 10:05:35,355,LEYINBG
389,2025-09-27 10:05:35,356,ENGINBG
390,2025-09-27 10:05:36,358,HNIG
391,2025-09-27 10:05:36,359,HNIA
392,2025-09-27 10:05:37,361,HNIA
393,2025-09-27 10:05:37,362,HNI
394,2025-09-27 10:05:38,363,LHVF
395,2025-09-27 10:05:38,365,HNIATC
396,2025-09-27 10:05:38,366,HNIA
397,2025-09-27 10:05:39,367,HNIA
398,2025-09-27 10:05:39,368,HNIA
399,2025-09-27 10:05:39,369,HNIAD
400,2025-09-27 10:05:39,370,L
401,2025-09-27 10:05:40,371,HMAC
402,2025-09-27 10:05:40,371,L
403,2025-09-27 10:05:40,372,HNL
404,2025-09-27 10:05:40,373,HNA
405,2025-09-27 10:05:41,374,HMA
406,2025-09-27 10:05:41,374,L
407,2025-09-27 10:05:41,375,HNC
408,2025-09-27 10:05:41,376,F
409,2025-09-27 10:05:41,376,HC
410,2025-09-27 10:05:42,377,LHVF
411,2025-09-27 10:05:42,378,HC
412,2025-09-27 10:05:42,378,L
413,2025-09-27 10:05:42,379,LHVE
414,2025-09-27 10:05:42,379,HMA
415,2025-09-27 10:05:43,380,HC
416,2025-09-27 10:05:43,381,HC
417,2025-09-27 10:05:43,381,LHVF
418,2025-09-27 10:05:43,382,HNJ
419,2025-09-27 10:05:44,382,L6
420,2025-09-27 10:05:44,383,L
421,2025-09-27 10:05:44,384,LHVE
422,2025-09-27 10:05:44,384,HIC
423,2025-09-27 10:05:45,385,L
424,2025-09-27 10:05:45,385,HNL
425,2025-09-27 10:05:45,386,VHE
426,2025-09-27 10:05:45,386,HNACT
427,2025-09-27 10:05:46,387,MHVE
428,2025-09-27 10:05:46,387,HAC
429,2025-09-27 10:05:46,388,HNAT
430,2025-09-27 10:05:46,388,LHF
431,2025-09-27 10:05:46,389,HNL
432,2025-09-27 10:05:46,389,LHVF
433,2025-09-27 10:05:47,390,LHVF
434,2025-09-27 10:05:47,390,HNAC
435,2025-09-27 10:05:47,391,HNACR
436,2025-09-27 10:05:47,391,LHVF
437,2025-09-27 10:05:48,392,MOBHVF
438,2025-09-27 10:05:48,392,HACR
439,2025-09-27 10:05:48,393,VBHVF
440,2025-09-27 10:05:48,393,HNAD
441,2025-09-27 10:05:49,394,HNAN
442,2025-09-27 10:05:49,394,AHMF
443,2025-09-27 10:05:50,395,VHVE
444,2025-09-27 10:05:50,395,HAD
445,2025-09-27 10:05:51,396,LHVE
446,2025-09-27 10:05:51,396,HI
447,2025-09-27 10:05:51,397,HID
448,2025-09-27 10:05:52,397,L
449,2025-09-27 10:05:52,398,L
450,2025-09-27 10:05:52,398,HID
451,2025-09-27 10:05:52,399,HE
452,2025-09-27 10:05:53,399,H
453,2025-09-27 10:05:53,400,VNE
454,2025-09-27 10:05:53,400,HD
455,2025-09-27 10:05:53,401,LDH
456,2025-09-27 10:05:54,402,VNVE
457,2025-09-27 10:05:54,402,ESS
458,2025-09-27 10:05:54,403,LVE
459,2025-09-27 10:05:54,403,HIL
460,2025-09-27 10:05:55,404,HMA
461,2025-09-27 10:05:55,404,W
462,2025-09-27 10:05:55,405,HI
463,2025-09-27 10:05:56,405,LBHHVE
464,2025-09-27 10:05:56,406,HNA
465,2025-09-27 10:05:57,406,LHVE
466,2025-09-27 10:05:57,407,LHVE
467,2025-09-27 10:05:58,408,NHVE
468,2025-09-27 10:05:58,409,WHVE
469,2025-09-27 10:05:59,410,MHVE
470,2025-09-27 10:05:59,411,GSSJ
471,2025-09-27 10:05:59,411,VHVF
472,2025-09-27 10:05:59,412,BGSSLSJ
473,2025-09-27 10:06:00,413,DG
474,2025-09-27 10:06:00,414,DGBSSJ
475,2025-09-27 10:06:00,415,EGES
476,2025-09-27 10:06:01,416,J
477,2025-09-27 10:06:01,417,0GJ
478,2025-09-27 10:06:01,419,55J
479,2025-09-27 10:06:02,421,6SJ
480,2025-09-27 10:06:03,422,0G65
481,2025-09-27 10:06:03,423,0G65USJ
482,2025-09-27 10:06:03,424,GJ
483,2025-09-27 10:06:04,425,0G65USJ
484,2025-09-27 10:06:04,426,G6SJ
485,2025-09-27 10:06:05,427,0G6
486,2025-09-27 10:06:05,428,06J
487,2025-09-27 10:06:05,429,0G65
488,2025-09-27 10:06:06,430,G65J
489,2025-09-27 10:06:06,431,05J
490,2025-09-27 10:06:06,432,0G65USJ
491,2025-09-27 10:06:07,434,65SJ
492,2025-09-27 10:06:07,435,5SJ
493,2025-09-27 10:06:07,436,G6J
494,2025-09-27 10:06:08,437,DG65SJ
495,2025-09-27 10:06:08,438,0GGSSJ
496,2025-09-27 10:06:08,439,G65SJ
497,2025-09-27 10:06:09,440,0GSJ
498,2025-09-27 10:06:09,441,DGGSUS
499,2025-09-27 10:06:09,442,EGSSJ
500,2025-09-27 10:06:10,443,GS
501,2025-09-27 10:06:10,444,G65USJ
502,2025-09-27 10:06:10,445,GGSSJ
503,2025-09-27 10:06:10,446,G65USJ
504,2025-09-27 10:06:11,447,BG65USJ
505,2025-09-27 10:06:11,448,G65USJ
506,2025-09-27 10:06:11,449,BG65S
507,2025-09-27 10:06:11,449,DLV
508,2025-09-27 10:06:12,450,0G6SSJ
509,2025-09-27 10:06:12,451,BG6SUSJ
510,2025-09-27 10:06:12,452,0GSJ
511,2025-09-27 10:06:12,452,VE
512,2025-09-27 10:06:13,453,0G65SJ
513,2025-09-27 10:06:13,453,STMT
514,2025-09-27 10:06:13,454,0G65J
515,2025-09-27 10:06:13,454,VKEAM
516,2025-09-27 10:06:14,455,0G6S
517,2025-09-27 10:06:14,456,0G655J
518,2025-09-27 10:06:14,457,0G65
519,2025-09-27 10:06:14,458,0G6SJ
520,2025-09-27 10:06:15,459,0G6SJ
521,2025-09-27 10:06:15,460,J
522,2025-09-27 10:06:15,461,0GG
523,2025-09-27 10:06:16,462,0G6USJ
524,2025-09-27 10:06:16,463,0G655J
525,2025-09-27 10:06:17,464,056S
526,2025-09-27 10:06:17,465,0565454
527,2025-09-27 10:06:18,466,06554
528,2025-09-27 10:06:18,467,0565US
529,2025-09-27 10:06:18,467,KS4DXY
530,2025-09-27 10:06:19,468,055
531,2025-09-27 10:06:19,468,KS4DMY
532,2025-09-27 10:06:19,469,0655
533,2025-09-27 10:06:20,470,05655
534,2025-09-27 10:06:20,470,KBADMY
535,2025-09-27 10:06:20,471,055
536,2025-09-27 10:06:20,472,0G5
537,2025-09-27 10:06:21,473,0G65SJ
538,2025-09-27 10:06:21,474,0GGSUS
539,2025-09-27 10:06:22,477,AKBAMI
540,2025-09-27 10:06:22,478,AKEADMM
541,2025-09-27 10:06:22,479,LKB4HY
542,2025-09-27 10:06:23,480,L4Y
543,2025-09-27 10:06:23,481,L4Y
544,2025-09-27 10:06:23,482,L
545,2025-09-27 10:06:24,483,L
546,2025-09-27 10:06:24,484,4Y
547,2025-09-27 10:06:24,485,L
548,2025-09-27 10:06:24,485,WJ
549,2025-09-27 10:06:25,486,N
550,2025-09-27 10:06:25,486,N5
551,2025-09-27 10:06:25,487,TB
552,2025-09-27 10:06:26,488,4
553,2025-09-27 10:06:26,490,US
554,2025-09-27 10:06:26,491,N
555,2025-09-27 10:06:27,492,4640M
556,2025-09-27 10:06:27,493,L64
557,2025-09-27 10:06:27,493,QED
558,2025-09-27 10:06:28,494,WJ
559,2025-09-27 10:06:28,494,B0
560,2025-09-27 10:06:28,495,KGM
561,2025-09-27 10:06:28,496,LB4
562,2025-09-27 10:06:29,497,LBM
563,2025-09-27 10:06:29,498,LKBADAY
564,2025-09-27 10:06:29,498,W
565,2025-09-27 10:06:30,499,G4M
566,2025-09-27 10:06:30,500,W5D
567,2025-09-27 10:06:31,500,LBOM
568,2025-09-27 10:06:31,501,A4
569,2025-09-27 10:06:31,501,MLQI
570,2025-09-27 10:06:32,502,LKB4Y
571,2025-09-27 10:06:32,503,M5
572,2025-09-27 10:06:33,504,B
573,2025-09-27 10:06:33,505,B4
574,2025-09-27 10:06:33,505,M5I
575,2025-09-27 10:06:34,506,LKB4
576,2025-09-27 10:06:34,506,M5
577,2025-09-27 10:06:34,507,LK
578,2025-09-27 10:06:34,507,MI
579,2025-09-27 10:06:35,508,LKB4DMY
580,2025-09-27 10:06:35,508,MI
581,2025-09-27 10:06:35,509,K
582,2025-09-27 10:06:35,509,M5I
583,2025-09-27 10:06:36,510,K
584,2025-09-27 10:06:36,510,NEKI
585,2025-09-27 10:06:36,511,B4
586,2025-09-27 10:06:37,512,NI
587,2025-09-27 10:06:37,512,KG
588,2025-09-27 10:06:37,513,NS
589,2025-09-27 10:06:37,513,LKB4
590,2025-09-27 10:06:38,514,OSTQ
591,2025-09-27 10:06:38,514,LKBADHY
592,2025-09-27 10:06:38,515,DST
593,2025-09-27 10:06:39,515,B
594,2025-09-27 10:06:39,516,KB4I
595,2025-09-27 10:06:39,516,NSTU
596,2025-09-27 10:06:39,517,B
597,2025-09-27 10:06:40,517,USL
598,2025-09-27 10:06:40,518,K
599,2025-09-27 10:06:40,518,DST
600,2025-09-27 10:06:40,519,KBI
601,2025-09-27 10:06:41,519,NSTO
602,2025-09-27 10:06:41,520,NS
603,2025-09-27 10:06:41,520,BI
604,2025-09-27 10:06:42,521,AKGJ
605,2025-09-27 10:06:42,521,4BI
606,2025-09-27 10:06:42,522,NSTD
607,2025-09-27 10:06:42,522,B
608,2025-09-27 10:06:43,523,NGIJ
609,2025-09-27 10:06:43,523,KB4
610,2025-09-27 10:06:43,524,KB4
611,2025-09-27 10:06:43,524,M
612,2025-09-27 10:06:44,525,I4
613,2025-09-27 10:06:44,526,NB4
614,2025-09-27 10:06:45,527,HB4
615,2025-09-27 10:06:45,528,LK64
616,2025-09-27 10:06:46,529,LK64
617,2025-09-27 10:06:46,530,LK64M
618,2025-09-27 10:06:47,531,LK64M
619,2025-09-27 10:06:47,532,LKB4M
620,2025-09-27 10:06:47,533,LK64
621,2025-09-27 10:06:48,534,LKB4
622,2025-09-27 10:06:48,535,LKB4TM
623,2025-09-27 10:06:48,536,LKB4M
624,2025-09-27 10:06:49,537,LE4
625,2025-09-27 10:06:49,538,BAOM
626,2025-09-27 10:06:49,539,LKBAOML
627,2025-09-27 10:06:50,540,MKB4M
628,2025-09-27 10:06:50,541,MBADM
629,2025-09-27 10:06:50,542,LKE4DM
630,2025-09-27 10:06:51,543,LKE4OM
631,2025-09-27 10:06:51,544,AKB4M
632,2025-09-27 10:06:51,545,LKBADL
633,2025-09-27 10:06:52,546,LKB4DM
634,2025-09-27 10:06:52,547,LKB4M
635,2025-09-27 10:06:53,548,K4M
636,2025-09-27 10:06:53,549,LK6M
637,2025-09-27 10:06:53,550,LKG4M
638,2025-09-27 10:06:54,551,LK6M
639,2025-09-27 10:06:54,551,E
640,2025-09-27 10:06:54,552,KM
